🇨🇳电视频道,#genre#
马尔康,http://58.216.99.148:80/live2.rxip.sc96655.com/live/mekxwzhpd_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
眉山综合,http://58.216.99.148:80/live2.rxip.sc96655.com/live/msxwzhgq_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
米易综合,http://58.216.99.148:80/live2.rxip.sc96655.com/live/myxwzh_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
绵阳科技,http://58.216.99.148:80/live2.rxip.sc96655.com/live/myetH265_4000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
绵阳新闻综合,http://58.216.99.148:80/live2.rxip.sc96655.com/live/myytH265_4000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
绵竹,http://58.216.99.148:80/live2.rxip.sc96655.com/live/mzxwzh_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
冕宁综合,http://58.216.99.148:80/live2.rxip.sc96655.com/live/mnxw_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
名山电视台,http://58.216.99.148:80/live2.rxip.sc96655.com/live/msdstH265_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
木里,http://58.216.99.148:80/live2.rxip.sc96655.com/live/mltHD_4000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
纳溪-1,http://58.216.99.148:80/live2.rxip.sc96655.com/live/nxxw_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
南部综合,http://58.216.99.148:80/live2.rxip.sc96655.com/live/nbxw_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
南充综合,http://58.216.99.148:80/live2.rxip.sc96655.com/live/ncxwzh_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
南江电视台,http://58.216.99.148:80/live2.rxip.sc96655.com/live/njxw_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
南溪综合,http://58.216.99.148:80/live2.rxip.sc96655.com/live/nxt_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
内江公共,http://58.216.99.148:80/live2.rxip.sc96655.com/live/njgg_4000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
内江综合,http://58.216.99.148:80/live2.rxip.sc96655.com/live/njzh_4000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
宁南综合,http://58.216.99.148:80/live2.rxip.sc96655.com/live/nnt_4000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
攀钢新闻综合,http://58.216.99.148:80/live2.rxip.sc96655.com/live/pgxwzh_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
攀枝花新闻综合,http://58.216.99.148:80/live2.rxip.sc96655.com/live/pzhytH265_4000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
彭山综合,http://58.216.99.148:80/live2.rxip.sc96655.com/live/pszh_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
彭州综合,http://58.216.99.148:80/live2.rxip.sc96655.com/live/pzxwzh_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
蓬安综合,http://58.216.99.148:80/live2.rxip.sc96655.com/live/pazh_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
蓬溪新闻综合,http://58.216.99.148:80/live2.rxip.sc96655.com/live/pxxw_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
平昌综合,http://58.216.99.148:80/live2.rxip.sc96655.com/live/pcxw_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
平武综合,http://58.216.99.148:80/live2.rxip.sc96655.com/live/pwgq_4000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
屏山综合,http://58.216.99.148:80/live2.rxip.sc96655.com/live/psxwzh_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
蒲江综合,http://58.216.99.148:80/live2.rxip.sc96655.com/live/pjxw_4000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
普格综合,http://58.216.99.148:80/live2.rxip.sc96655.com/live/pgt_4000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
前锋,http://58.216.99.148:80/live2.rxip.sc96655.com/live/qfxw_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
青白江综合,http://58.216.99.148:80/live2.rxip.sc96655.com/live/qbjxwzh_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
青川综合,http://58.216.99.148:80/live2.rxip.sc96655.com/live/qcxwzhH265_4000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
青神综合,http://58.216.99.148:80/live2.rxip.sc96655.com/live/qszh_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
渠县新闻综合,http://58.216.99.148:80/live2.rxip.sc96655.com/live/qxxwzh_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
仁和新闻,http://58.216.99.148:80/live2.rxip.sc96655.com/live/rhxwH264_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
荣县综合,http://58.216.99.148:80/live2.rxip.sc96655.com/live/rxzh_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
三台TV,http://58.216.99.148:80/live2.rxip.sc96655.com/live/stxwHD_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
射洪综合,http://58.216.99.148:80/live2.rxip.sc96655.com/live/shzhH264_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
石棉,http://58.216.99.148:80/live2.rxip.sc96655.com/live/smxwzh_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
什邡新闻综合,http://58.216.99.148:80/live2.rxip.sc96655.com/live/sfx_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
双流综合,http://58.216.99.148:80/live2.rxip.sc96655.com/live/slgq_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
松潘,http://58.216.99.148:80/live2.rxip.sc96655.com/live/spxwzhpdH264_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
遂宁综合,http://58.216.99.148:80/live2.rxip.sc96655.com/live/snxwzhHDH265_4000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
天全新闻,http://58.216.99.148:80/live2.rxip.sc96655.com/live/tqzh_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
通川区,http://58.216.99.148:80/live2.rxip.sc96655.com/live/xcxwzhH264_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
通江综合,http://58.216.99.148:80/live2.rxip.sc96655.com/live/tjxwH265_4000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
万源,http://58.216.99.148:80/live2.rxip.sc96655.com/live/wyxwzh_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
旺苍新闻综合,http://58.216.99.148:80/live2.rxip.sc96655.com/live/wcxwzhH265_4000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
温江综合频道,http://58.216.99.148:80/live2.rxip.sc96655.com/live/wjytH264_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
武胜综合,http://58.216.99.148:80/live2.rxip.sc96655.com/live/wsxw_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
五通桥,http://58.216.99.148:80/live2.rxip.sc96655.com/live/wtqxwzh_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
西昌,http://58.216.99.148:80/live2.rxip.sc96655.com/live/xctHD_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
西充综合,http://58.216.99.148:80/live2.rxip.sc96655.com/live/xczh_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
喜德,http://58.216.99.148:80/live2.rxip.sc96655.com/live/xdxw_4000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
新都综合,http://58.216.99.148:80/live2.rxip.sc96655.com/live/xdzhpd_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
新津,http://58.216.99.148:80/live2.rxip.sc96655.com/live/xjzh_4000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
兴文电视台,http://58.216.99.148:80/live2.rxip.sc96655.com/live/xwt_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
叙永电视台,http://58.216.99.148:80/live2.rxip.sc96655.com/live/xyxw_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
叙州新闻综合,http://58.216.99.148:80/live2.rxip.sc96655.com/live/ybx_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
宣汉综合,http://58.216.99.148:80/live2.rxip.sc96655.com/live/xhxwzh_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
雅安公共,http://58.216.99.148:80/live2.rxip.sc96655.com/live/yagg_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
雅安新闻综合,http://58.216.99.148:80/live2.rxip.sc96655.com/live/yazh_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
雅安雨城,http://58.216.99.148:80/live2.rxip.sc96655.com/live/ycpd_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
盐边电视台,http://58.216.99.148:80/live2.rxip.sc96655.com/live/ybtgq_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
盐亭1,http://58.216.99.148:80/live2.rxip.sc96655.com/live/ytzh_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
雁江,http://58.216.99.148:80/live2.rxip.sc96655.com/live/yjxw_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
仪陇新闻综合,http://58.216.99.148:80/live2.rxip.sc96655.com/live/ylxw_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
宜宾公共,http://58.216.99.148:80/live2.rxip.sc96655.com/live/ybetH264_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
宜宾新闻综合,http://58.216.99.148:80/live2.rxip.sc96655.com/live/ybytH264_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
营山,http://58.216.99.148:80/live2.rxip.sc96655.com/live/ysxw_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
越西综合,http://58.216.99.148:80/live2.rxip.sc96655.com/live/yxt_4000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
岳池,http://58.216.99.148:80/live2.rxip.sc96655.com/live/ycxw_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
昭化综合,http://58.216.99.148:80/live2.rxip.sc96655.com/live/zhxwzh_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
中江新闻综合,http://58.216.99.148:80/live2.rxip.sc96655.com/live/zjxwzh_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
资阳新闻综合,http://58.216.99.148:80/live2.rxip.sc96655.com/live/zyxwzh_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
资中综合,http://58.216.99.148:80/live2.rxip.sc96655.com/live/zzzh_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
自贡文化生活,http://58.216.99.148:80/live2.rxip.sc96655.com/live/zggg_4000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
自贡综合,http://58.216.99.148:80/live2.rxip.sc96655.com/live/zgxw_4000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
郫县新闻综合,http://58.216.99.148:80/live2.rxip.sc96655.com/live/pxds1_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
荥经电视台,http://58.216.99.148:80/live2.rxip.sc96655.com/live/xjdst_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
阆中综合,http://58.216.99.148:80/live2.rxip.sc96655.com/live/lzxw_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
沐川综合,http://58.216.99.148:80/live2.rxip.sc96655.com/live/mcxw_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
泸定综合频道,http://58.216.99.148:80/live2.rxip.sc96655.com/live/ldxw_4000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
泸县综合,http://58.216.99.148:80/live2.rxip.sc96655.com/live/lxxwzh_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
泸州公共,http://58.216.99.148:80/live2.rxip.sc96655.com/live/lzgg_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
珙县新闻,http://58.216.99.148:80/live2.rxip.sc96655.com/live/gxzh_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
梓潼综合,http://58.216.99.148:80/live2.rxip.sc96655.com/live/ztgq_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
犍为新闻综合,http://58.216.99.148:80/live2.rxip.sc96655.com/live/qwxwzh_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
筠连TV,http://58.216.99.148:80/live2.rxip.sc96655.com/live/ylyt_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
川网导视,http://58.216.99.148:80/live2.rxip.sc96655.com/live/cwdsHDH264_4000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
精品导视,http://58.216.99.148:80/live2.rxip.sc96655.com/live/jpdsH265_4000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688
沙湾融媒,http://58.216.99.148:80/live2.rxip.sc96655.com/live/swxwzh_2000.m3u8?E=1705228046&U=741795b2-076a-484d-9854-0bd6671db188&A=2&K=10&P=011&S=1cb136df7e1a114f30a35ec5721c5688

📽经典剧集,#genre#
重温经典,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv
经典电影台,https://ali.hlspull.yximgs.com/live/asdfg32522.flv
经典影视台,https://ali.hlspull.yximgs.com/live/asdfg32516.flv
连续剧台,http://live.iill.top/yy.php?id=1352227227101.224.54.105:4022
抗战剧,http://live.iill.top/yy.php?id=1507704566
燕双鹰,http://live.iill.top/yy.php?id=1354143942
津门飞鹰,http://live.iill.top/yy.php?id=1354143942
武工队传奇,http://live.iill.top/yy.php?id=22089862
打狗棍,http://live.iill.top/yy.php?id=39736069
地下交通站,http://live.iill.top/yy.php?id=37880083
地下交通站,http://live.iill.top/yy.php?id=1382736795
地下交通站,http://live.iill.top/yy.php?id=1353428972
地下交通站,http://159.75.85.63:35455/huya/11342433?cdn=txcdn
地下交通站,http://159.75.85.63:35455/huya/11342433?cdn=hscdn
地下交通站,http://159.75.85.63:35455/huya/11342433?cdn=hwcdn
小兵张嘎,http://live.iill.top/yy.php?id=1354930225
五号特工组,http://live.iill.top/yy.php?id=1507704566
游击队,http://m.wuzhij.com/huya.php?id=11352936&cdn=hwcdn
游击队,http://159.75.85.63:35455/huya/11352936?cdn=hwcdn
游击队,http://159.75.85.63:35455/huya/11352936?cdn=txcdn
游击队,http://159.75.85.63:35455/huya/11352936?cdn=hscdn
雪豹,http://m.wuzhij.com/huya.php?id=29580970&cdn=txcdn
雪豹,http://159.75.85.63:35455/huya/29580970?cdn=hwcdn
雪豹,http://159.75.85.63:35455/huya/29580970?cdn=hscdn
雪豹,http://159.75.85.63:35455/huya/29580970?cdn=hwcdn
狼毒花,http://m.wuzhij.com/huya.php?id=11602042&cdn=hwcdn
狼毒花,http://159.75.85.63:35455/huya/11602042?cdn=txcdn
狼毒花,http://159.75.85.63:35455/huya/11602042?cdn=hscdn
狼毒花,http://159.75.85.63:35455/huya/11602042?cdn=hwcdn
二炮手,http://live.iill.top/yy.php?id=1354930964
老农民,http://m.wuzhij.com/huya.php?id=29580971&cdn=txcdn
老农民,http://159.75.85.63:35455/huya/29580971?cdn=txcdn
老农民,http://159.75.85.63:35455/huya/29580971?cdn=hscdn
老农民,http://159.75.85.63:35455/huya/29580971?cdn=hwcdn
海绵宝宝,http://m.wuzhij.com/huya.php?id=11352919&cdn=txcdn
海绵宝宝,http://159.75.85.63:35455/huya/11352919?cdn=txcdn
海绵宝宝,http://159.75.85.63:35455/huya/11352919?cdn=hwcdn
海绵宝宝,http://159.75.85.63:35455/huya/11352919?cdn=hscdn
哆啦A梦,http://m.wuzhij.com/huya.php?id=11601963&cdn=txcdn
哆啦A梦,http://159.75.85.63:35455/huya/11601963?cdn=txcdn
哆啦A梦,http://159.75.85.63:35455/huya/11601963?cdn=hscdn
哆啦A梦,http://159.75.85.63:35455/huya/11601963?cdn=hwcdn
蜡笔小新,http://m.wuzhij.com/huya.php?id=11352970&cdn=txcdn
蜡笔小新,http://159.75.85.63:35455/huya/11352970?cdn=txcdn
蜡笔小新,http://159.75.85.63:35455/huya/11352970?cdn=hscdn
蜡笔小新,http://159.75.85.63:35455/huya/11352970?cdn=hwcdn
成龙历险记,http://m.wuzhij.com/huya.php?id=11352946&cdn=txcdn
成龙历险记,http://159.75.85.63:35455/huya/11352946?cdn=txcdn
成龙历险记,http://159.75.85.63:35455/huya/11352946?cdn=hscdn
成龙历险记,http://159.75.85.63:35455/huya/11352946?cdn=hwcdn
樱桃小丸子,http://m.wuzhij.com/huya.php?id=11342394&cdn=txcdn
樱桃小丸子,http://159.75.85.63:35455/huya/11342394?cdn=txcdn
樱桃小丸子,http://159.75.85.63:35455/huya/11342394?cdn=hscdn
樱桃小丸子,http://159.75.85.63:35455/huya/11342394?cdn=hwcdn
火影忍者,http://m.wuzhij.com/huya.php?id=11342385&cdn=hwcdn
火影忍者,http://159.75.85.63:35455/huya/11342385?cdn=txcdn
火影忍者,http://159.75.85.63:35455/huya/11342385?cdn=hscdn
火影忍者,http://159.75.85.63:35455/huya/11342385?cdn=hwcdn
中华小当家,http://m.wuzhij.com/huya.php?id=24257300&cdn=txcdn
中华小当家,http://159.75.85.63:35455/huya/24257300?cdn=txcdn
中华小当家,http://159.75.85.63:35455/huya/24257300?cdn=hscdn
中华小当家,http://159.75.85.63:35455/huya/24257300?cdn=hwcdn
网球王子,http://m.wuzhij.com/huya.php?id=11352882&cdn=hwcdn
网球王子,http://159.75.85.63:35455/huya/11352882?cdn=txcdn
网球王子,http://159.75.85.63:35455/huya/11352882?cdn=hscdn
网球王子,http://159.75.85.63:35455/huya/11352882?cdn=hwcdn
斗罗大陆,http://m.wuzhij.com/huya.php?id=11352906&cdn=txcdn
斗罗大陆,http://159.75.85.63:35455/huya/11352906?cdn=txcdn
斗罗大陆,http://159.75.85.63:35455/huya/11352906?cdn=hscdn
斗罗大陆,http://159.75.85.63:35455/huya/11352906?cdn=hwcdn
封神榜86版,http://live.iill.top/yy.php?id=1353426319
射雕英雄传83版,http://live.iill.top/yy.php?id=1354210357
红楼梦87版,http://live.iill.top/yy.php?id=1382745084
三国演义94版,http://live.iill.top/yy.php?id=1354930932
新三国演义10版,http://live.iill.top/yy.php?id=1382851457
新三国演义,http://live.iill.top/yy.php?id=1382851415
新水浒传11版,http://m.wuzhij.com/huya.php?id=11342384&cdn=txcdn
新水浒传11版,http://159.75.85.63:35455/huya/11342384?cdn=txcdn
新水浒传11版,http://159.75.85.63:35455/huya/11342384?cdn=hscdn
新水浒传11版,http://159.75.85.63:35455/huya/11342384?cdn=hwcdn
天龙八部黄日华版,http://live.iill.top/yy.php?id=1351814644
神雕侠侣古天乐版,http://m.wuzhij.com/huya.php?id=23865171&cdn=txcdn
神雕侠侣古天乐版,http://159.75.85.63:35455/huya/23865171?cdn=txcdn
神雕侠侣古天乐版,http://159.75.85.63:35455/huya/23865171?cdn=hscdn
